HTTrack3.47-26+htsswf+htsjava launched on Fri, 13 Sep 2013 09:30:20 at http://www.memobio.fr
(www.memobio.fr\\_static\\bins\\httrack-noinst-3.47.26\\httrack.exe -N1001 -n -w http://www.memobio.fr -O www.memobio.fr )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

09:32:02	Error: 	"Not Found" (404) at link www.memobio.fr/html/myco/my_di_der.html (from www.memobio.fr/outils/sitemap.html)
09:32:02	Error: 	"Not Found" (404) at link www.memobio.fr/html/myco/my_di_cal.html (from www.memobio.fr/outils/sitemap.html)
09:32:02	Error: 	"Not Found" (404) at link www.memobio.fr/html/myco/my_ex_par.html (from www.memobio.fr/outils/sitemap.html)
09:32:06	Error: 	"Not Found" (404) at link www.memobio.fr/html/index.html (from www.memobio.fr/html/bioc/bi_dni_dix.html)
09:32:06	Error: 	"Not Found" (404) at link www.memobio.fr/html/bioc/diag_irc.htm (from www.memobio.fr/html/bioc/bi_re_dfg.html)
09:32:37	Error: 	"Not Found" (404) at link www-ulpmed.u-strasbg.fr/medecine/cours_en_ligne/e_cours/imunopathologie/lupus_erymateux.pdf (from www.memobio.fr/html/immu/im_au_les.html)
09:32:37	Error: 	"Not Found" (404) at link www.md.ucl.ac.be/loumed/CD/DATA/119/S361-365.PDF (from www.memobio.fr/html/immu/im_au_nu.html)
09:32:39	Error: 	"Not Found" (404) at link www.univ-lille2.fr/immunologie/labo/Cours/DES/imprim-PR.pdf (from www.memobio.fr/html/immu/im_au_pr.html)
09:32:44	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Diagramme de classification des cocci Gram positif (from www.memobio.fr/html/bact/ba_ba_cgp.html)
09:32:45	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Agent pathogène (from www.memobio.fr/html/bact/ba_ba_sau.html)
09:32:45	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Epidémiologie (from www.memobio.fr/html/bact/ba_ba_sau.html)
09:32:45	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Clinique (from www.memobio.fr/html/bact/ba_ba_sau.html)
09:32:46	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Diagnostic biologique (from www.memobio.fr/html/bact/ba_ba_sau.html)
09:32:46	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Diagramme classant les cocci Gram négatif (from www.memobio.fr/html/bact/ba_ba_cgn.html)
09:32:46	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Diagramme classant les bacilles Gram positif (from www.memobio.fr/html/bact/ba_ba_bgp.html)
09:32:47	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Diagramme classant les actinomycètes aérobies (from www.memobio.fr/html/bact/ba_ba_acti.html)
09:32:47	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Diagramme classant les bacilles Gram négatif (from www.memobio.fr/html/bact/ba_ba_bgn.html)
09:32:48	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Diagramme classant les cocci anaérobies (from www.memobio.fr/html/bact/ba_ba_coan.html)
09:32:48	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Diagramme classant les cocci Gram positif anaérobies (from www.memobio.fr/html/bact/ba_ba_bgpa.html)
09:32:48	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Diagramme classant les bacilles Gram positif anaérobies (from www.memobio.fr/html/bact/ba_ba_bgna.html)
09:32:52	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Tableau de résistances entérobactéries (from www.memobio.fr/html/bact/ba_an_ent.html)
09:32:52	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Tableau décrivant les mécanismes de résistance des entérobactéries aux béta-lactamines (from www.memobio.fr/html/bact/ba_an_ent.html)
09:32:54	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Schéma des principaux mécanismes d'action  et de résistance des antibiotiques (from www.memobio.fr/html/bact/ba_an_atb.html)
09:32:55	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Photos et description de la gélose Mac Conkey (from www.memobio.fr/html/bact/ba_te_mac.html)
