date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:24:01	19873/19873	U-----	200	untouched ('OK')	text/html	etag:%22c1c1a9c1-4da1-4e617b246ffde%22	http://www.memobio.fr/	www.memobio.fr/index-2.html	(from )
09:24:02	513/513	---M--	404	error ('Not%20Found')	text/html	etag:%22c130afb8-201-42e638ce069c0;4e617b0c4306f%22	http://www.memobio.fr/robots.txt		(from )
09:24:02	9732/9732	U-----	200	untouched ('OK')	application/x-javascript	etag:%2282e2961b-2604-4ab1a30cbbac0%22	http://www.memobio.fr/SpryAssets/SpryMenuBar.js	www.memobio.fr/images/sprymenubar.js	(from http://www.memobio.fr/)
09:24:02	12066/12066	U-----	200	untouched ('OK')	text/css	etag:%224537dc07-2f22-4b263b8285500%22	http://www.memobio.fr/css/title.css	www.memobio.fr/images/title.css	(from http://www.memobio.fr/)
09:24:02	613/613	U-----	200	untouched ('')	image/gif	etag:%2282e325e9-265-4c7abde320e00%22	http://www.memobio.fr/images/struc/tnouso.gif	www.memobio.fr/images/tnouso.gif	(from http://www.memobio.fr/)
09:24:02	630/630	U-----	200	untouched ('')	image/gif	etag:%2282e325f1-276-4c7abddc73e40%22	http://www.memobio.fr/images/struc/tmailo.gif	www.memobio.fr/images/tmailo.gif	(from http://www.memobio.fr/)
09:24:03	664/664	U-----	200	untouched ('')	image/gif	etag:%2282e325e4-298-4c7abdf633b00%22	http://www.memobio.fr/images/struc/tplano.gif	www.memobio.fr/images/tplano.gif	(from http://www.memobio.fr/)
09:24:03	674/674	U-----	200	untouched ('')	image/gif	etag:%2282e325fe-2a2-4c7abdd2ea7c0%22	http://www.memobio.fr/images/struc/tacco.gif	www.memobio.fr/images/tacco.gif	(from http://www.memobio.fr/)
09:24:03	673/673	U-----	200	untouched ('')	image/gif	etag:%2282e325f9-2a1-4c7abdd5c6e80%22	http://www.memobio.fr/images/struc/tcopo.gif	www.memobio.fr/images/tcopo.gif	(from http://www.memobio.fr/)
09:24:03	663/663	U-----	200	untouched ('')	image/gif	etag:%2282e34134-297-4c7abdda8b9c0%22	http://www.memobio.fr/images/struc/tlego.gif	www.memobio.fr/images/tlego.gif	(from http://www.memobio.fr/)
09:24:03	688/688	U-----	200	untouched ('')	image/gif	etag:%2282e34137-2b0-4c7abdd997780%22	http://www.memobio.fr/images/struc/tenso.gif	www.memobio.fr/images/tenso.gif	(from http://www.memobio.fr/)
09:24:03	738/738	U-----	200	untouched ('')	image/gif	etag:%2282e3413a-2e2-4c7abddb7fc00%22	http://www.memobio.fr/images/struc/tlieno.gif	www.memobio.fr/images/tlieno.gif	(from http://www.memobio.fr/)
09:24:03	644/644	U-----	200	untouched ('')	image/gif	etag:%2282e34140-284-4c7abdd3dea00%22	http://www.memobio.fr/images/struc/tbaso.gif	www.memobio.fr/images/tbaso.gif	(from http://www.memobio.fr/)
09:24:03	974/974	U-----	200	untouched ('')	image/gif	etag:%2282e3414f-3ce-4c7abdde5c2c0%22	http://www.memobio.fr/images/struc/tnewo.gif	www.memobio.fr/images/tnewo.gif	(from http://www.memobio.fr/)
09:24:04	1029/1029	U-----	200	untouched ('')	image/gif	etag:%2280df3828-405-4c7abdf81bf80%22	http://www.memobio.fr/images/struc/tsjbmo.gif	www.memobio.fr/images/tsjbmo.gif	(from http://www.memobio.fr/)
09:24:04	959/959	U-----	200	untouched ('')	image/gif	etag:%2280df3824-3bf-4c7abdd8a3540%22	http://www.memobio.fr/images/struc/tdonso.gif	www.memobio.fr/images/tdonso.gif	(from http://www.memobio.fr/)
09:24:04	21958/21958	U-----	200	untouched ('OK')	text/html	etag:%22c1c1a9dd-55c6-4c7abe39e9ac0%22	http://www.memobio.fr/html/bioc/bi_acc.html	www.memobio.fr/bi_acc.html	(from http://www.memobio.fr/)
09:24:04	19900/19900	U-----	200	untouched ('OK')	text/html	etag:%22c1c1a9ee-4dbc-4c7abe3cc6180%22	http://www.memobio.fr/html/bioc/bi_diab.html	www.memobio.fr/bi_diab.html	(from http://www.memobio.fr/)
09:24:04	18396/18396	U-----	200	untouched ('OK')	text/html	etag:%22c1c1a9db-47dc-4c7abe3eae600%22	http://www.memobio.fr/html/bioc/bi_dysl.html	www.memobio.fr/bi_dysl.html	(from http://www.memobio.fr/)
09:24:04	19116/19116	U-----	200	untouched ('OK')	text/html	etag:%22c1c1a9df-4aac-4c7abe4373140%22	http://www.memobio.fr/html/bioc/bi_rein.html	www.memobio.fr/bi_rein.html	(from http://www.memobio.fr/)
09:24:05	18393/18393	U-----	200	untouched ('OK')	text/html	etag:%22c1c1a9f1-47d9-4c7abe3fa2840%22	http://www.memobio.fr/html/bioc/bi_foie.html	www.memobio.fr/bi_foie.html	(from http://www.memobio.fr/)
09:24:05	18489/18489	U-----	200	untouched ('OK')	text/html	etag:%22c1c1a9ff-4839-4c7abe418acc0%22	http://www.memobio.fr/html/bioc/bi_panc.html	www.memobio.fr/bi_panc.html	(from http://www.memobio.fr/)
09:24:05	17563/17563	U-----	200	untouched ('OK')	text/html	etag:%22c1c1a9e7-449b-4c7abe3bd1f40%22	http://www.memobio.fr/html/bioc/bi_coeu.html	www.memobio.fr/bi_coeu.html	(from http://www.memobio.fr/)
09:24:06	18407/18407	U-----	200	untouched ('OK')	text/html	etag:%22c1c1aa25-47e7-4c7abe4096a80%22	http://www.memobio.fr/html/bioc/bi_hydr.html	www.memobio.fr/bi_hydr.html	(from http://www.memobio.fr/)
09:24:06	17976/17976	U-----	200	untouched ('OK')	text/html	etag:%22c1c1aa34-4638-4c7abe39e9ac0%22	http://www.memobio.fr/html/bioc/bi_acba.html	www.memobio.fr/bi_acba.html	(from http://www.memobio.fr/)
09:24:06	18741/18741	U-----	200	untouched ('OK')	text/html	etag:%22c1c1aa52-4935-4c7abe4373140%22	http://www.memobio.fr/html/bioc/bi_phca.html	www.memobio.fr/bi_phca.html	(from http://www.memobio.fr/)
09:24:06	18610/18610	U-----	200	untouched ('OK')	text/html	etag:%22c1c1aa69-48b2-4c7abe464f800%22	http://www.memobio.fr/html/bioc/bi_thyr.html	www.memobio.fr/bi_thyr.html	(from http://www.memobio.fr/)
09:24:07	18534/18534	U-----	200	untouched ('OK')	text/html	etag:%22c1c1aa68-4866-4c7abe455b5c0%22	http://www.memobio.fr/html/bioc/bi_surr.html	www.memobio.fr/bi_surr.html	(from http://www.memobio.fr/)
09:24:07	17636/17636	U-----	200	untouched ('OK')	text/html	etag:%22c1c1aa6a-44e4-4c7abe4743a40%22	http://www.memobio.fr/html/bioc/bi_tumo.html	www.memobio.fr/bi_tumo.html	(from http://www.memobio.fr/)
09:24:07	17895/17895	U-----	200	untouched ('OK')	text/html	etag:%22c1c1aa3f-45e7-4c7abe4837c80%22	http://www.memobio.fr/html/bioc/bi_uric.html	www.memobio.fr/bi_uric.html	(from http://www.memobio.fr/)
09:24:07	20748/20748	U-----	200	untouched ('OK')	text/html	etag:%22420de023-510c-4c7abe6d69440%22	http://www.memobio.fr/html/hema/he_acc.html	www.memobio.fr/he_acc.html	(from http://www.memobio.fr/)
09:24:08	19709/19709	U-----	200	untouched ('OK')	text/html	etag:%22420de045-4cfd-4c7abe6e5d680%22	http://www.memobio.fr/html/hema/he_anem.html	www.memobio.fr/he_anem.html	(from http://www.memobio.fr/)
09:24:08	18356/18356	U-----	200	untouched ('OK')	text/html	etag:%22420de02d-47b4-4c7abe8911580%22	http://www.memobio.fr/html/hema/he_thro.html	www.memobio.fr/he_thro.html	(from http://www.memobio.fr/)
09:24:08	17535/17535	U-----	200	untouched ('OK')	text/html	etag:%22420ddff9-447f-4c7abe7ac33c0%22	http://www.memobio.fr/html/hema/he_mono.html	www.memobio.fr/he_mono.html	(from http://www.memobio.fr/)
09:24:08	18180/18180	U-----	200	untouched ('OK')	text/html	etag:%22420de02c-4704-4c7abe7cab840%22	http://www.memobio.fr/html/hema/he_slpc.html	www.memobio.fr/he_slpc.html	(from http://www.memobio.fr/)
09:24:09	18369/18369	U-----	200	untouched ('OK')	text/html	etag:%22420ddfe5-47c1-4c7abe7d9fa80%22	http://www.memobio.fr/html/hema/he_smpc.html	www.memobio.fr/he_smpc.html	(from http://www.memobio.fr/)
09:24:09	17593/17593	U-----	200	untouched ('OK')	text/html	etag:%22420de021-44b9-4c7abe6e5d680%22	http://www.memobio.fr/html/hema/he_aigu.html	www.memobio.fr/he_aigu.html	(from http://www.memobio.fr/)
09:24:09	17937/17937	U-----	200	untouched ('OK')	text/html	etag:%22420ddff2-4611-4c7abe7d9fa80%22	http://www.memobio.fr/html/hema/he_smd.html	www.memobio.fr/he_smd.html	(from http://www.memobio.fr/)
09:24:09	19441/19441	U-----	200	untouched ('OK')	text/html	etag:%22420ddfe4-4bf1-4c7abe7e93cc0%22	http://www.memobio.fr/html/hema/he_stas.html	www.memobio.fr/he_stas.html	(from http://www.memobio.fr/)
09:24:10	18128/18128	U-----	200	untouched ('OK')	text/html	etag:%22420de044-46d0-4c7abe7045b00%22	http://www.memobio.fr/html/hema/he_immu.html	www.memobio.fr/he_immu.html	(from http://www.memobio.fr/)
09:24:10	19013/19013	U-----	200	untouched ('OK')	text/html	etag:%22420de024-4a45-4c7abe7ac33c0%22	http://www.memobio.fr/html/hema/he_phot.html	www.memobio.fr/he_phot.html	(from http://www.memobio.fr/)
09:24:10	19350/19350	U-----	200	untouched ('OK')	text/html	etag:%22c1c1c4cc-4b96-4c7abea3c5480%22	http://www.memobio.fr/html/immu/im_acc.html	www.memobio.fr/im_acc.html	(from http://www.memobio.fr/)
09:24:11	20535/20535	U-----	200	untouched ('OK')	text/html	etag:%22c1c1aa9c-5037-4c7abea3c5480%22	http://www.memobio.fr/html/immu/im_alle.html	www.memobio.fr/im_alle.html	(from http://www.memobio.fr/)
09:24:11	20518/20518	U-----	200	untouched ('OK')	text/html	etag:%22c1c1aa96-5026-4c7abea5ad900%22	http://www.memobio.fr/html/immu/im_auto.html	www.memobio.fr/im_auto.html	(from http://www.memobio.fr/)
09:24:11	19286/19286	U-----	200	untouched ('OK')	text/html	etag:%22c1c1aa81-4b56-4c7abea889fc0%22	http://www.memobio.fr/html/immu/im_elec.html	www.memobio.fr/im_elec.html	(from http://www.memobio.fr/)
09:24:12	19619/19619	U-----	200	untouched ('OK')	text/html	etag:%22c1c1aa7c-4ca3-4c7abea97e200%22	http://www.memobio.fr/html/immu/im_infl.html	www.memobio.fr/im_infl.html	(from http://www.memobio.fr/)
09:24:12	21209/21209	U-----	200	untouched ('OK')	text/html	etag:%22420dc5e3-52d9-4c7abe0ff37c0%22	http://www.memobio.fr/html/bact/ba_acc.html	www.memobio.fr/ba_acc.html	(from http://www.memobio.fr/)
09:24:12	26574/26574	U-----	200	untouched ('OK')	text/html	etag:%22420dc5e0-67ce-4c7abe11dbc40%22	http://www.memobio.fr/html/bact/ba_bact.html	www.memobio.fr/ba_bact.html	(from http://www.memobio.fr/)
09:24:12	18342/18342	U-----	200	untouched ('OK')	text/html	etag:%22420dc5e4-47a6-4c7abe1a71080%22	http://www.memobio.fr/html/bact/ba_prel.html	www.memobio.fr/ba_prel.html	(from http://www.memobio.fr/)
09:24:13	20044/20044	U-----	200	untouched ('OK')	text/html	etag:%22420dd628-4e4c-4c7abe11dbc40%22	http://www.memobio.fr/html/bact/ba_atb.html	www.memobio.fr/ba_atb.html	(from http://www.memobio.fr/)
09:24:13	19145/19145	U-----	200	untouched ('OK')	text/html	etag:%22420dc5ed-4ac9-4c7abe1888c00%22	http://www.memobio.fr/html/bact/ba_path.html	www.memobio.fr/ba_path.html	(from http://www.memobio.fr/)
09:24:13	27836/27836	U-----	200	untouched ('OK')	text/html	etag:%22420dc5e7-6cbc-4c7abe1b652c0%22	http://www.memobio.fr/html/bact/ba_tech.html	www.memobio.fr/ba_tech.html	(from http://www.memobio.fr/)
09:24:13	21481/21481	U-----	200	untouched ('OK')	text/html	etag:%22420ddfe1-53e9-4c7abe2212280%22	http://www.memobio.fr/html/bact/ba_traitement.html	www.memobio.fr/ba_traitement.html	(from http://www.memobio.fr/)
09:24:14	20066/20066	U-----	200	untouched ('OK')	text/html	etag:%22c1c1c4fd-4e62-4c7abef3e1180%22	http://www.memobio.fr/html/viro/vi_acc.html	www.memobio.fr/vi_acc.html	(from http://www.memobio.fr/)
09:24:14	19240/19240	U-----	200	untouched ('OK')	text/html	etag:%22c1c1c4d3-4b28-4c7abf06f3e80%22	http://www.memobio.fr/html/viro/vi_vih.html	www.memobio.fr/vi_vih.html	(from http://www.memobio.fr/)
09:24:14	19140/19140	U-----	200	untouched ('OK')	text/html	etag:%22c1c1c4d5-4ac4-4c7abf04177c0%22	http://www.memobio.fr/html/viro/vi_vhc.html	www.memobio.fr/vi_vhc.html	(from http://www.memobio.fr/)
09:24:14	19687/19687	U-----	200	untouched ('OK')	text/html	etag:%22c1c1c4ea-4ce7-4c7abef8a5cc0%22	http://www.memobio.fr/html/viro/vi_vhb.html	www.memobio.fr/vi_vhb.html	(from http://www.memobio.fr/)
09:24:15	18261/18261	U-----	200	untouched ('OK')	text/html	etag:%22c1c1c4fc-4755-4c7abef7b1a80%22	http://www.memobio.fr/html/viro/vi_vha.html	www.memobio.fr/vi_vha.html	(from http://www.memobio.fr/)
09:24:15	18186/18186	U-----	200	untouched ('OK')	text/html	etag:%22c1c1c4f4-470a-4c7abef5c9600%22	http://www.memobio.fr/html/viro/vi_ebv.html	www.memobio.fr/vi_ebv.html	(from http://www.memobio.fr/)
09:24:15	18176/18176	U-----	200	untouched ('OK')	text/html	etag:%22c1c1c4ec-4700-4c7abef3e1180%22	http://www.memobio.fr/html/viro/vi_cmv.html	www.memobio.fr/vi_cmv.html	(from http://www.memobio.fr/)
09:24:16	18145/18145	U-----	200	untouched ('OK')	text/html	etag:%22c1c1c4f5-46e1-4c7abef6bd840%22	http://www.memobio.fr/html/viro/vi_hsv.html	www.memobio.fr/vi_hsv.html	(from http://www.memobio.fr/)
09:24:16	22811/22811	U-----	200	untouched ('OK')	text/html	etag:%22420de34d-591b-4c7abec061800%22	http://www.memobio.fr/html/para/pa_acc.html	www.memobio.fr/pa_acc.html	(from http://www.memobio.fr/)
09:24:16	18965/18965	U-----	200	untouched ('OK')	text/html	etag:%22420de592-4a15-4c7abed2802c0%22	http://www.memobio.fr/html/para/pa_tepr.html	www.memobio.fr/pa_tepr.html	(from http://www.memobio.fr/)
09:24:16	21292/21292	U-----	200	untouched ('OK')	text/html	etag:%22420de055-532c-4c7abec70e7c0%22	http://www.memobio.fr/html/para/pa_micro.html	www.memobio.fr/pa_micro.html	(from http://www.memobio.fr/)
09:24:17	22060/22060	U-----	200	untouched ('OK')	text/html	etag:%22420de5ac-562c-4c7abebd85140%22	http://www.memobio.fr/html/para/my_micro.html	www.memobio.fr/my_micro.html	(from http://www.memobio.fr/)
09:24:17	22342/22342	U-----	200	untouched ('OK')	text/html	etag:%22420de356-5746-4c7abecfa3c00%22	http://www.memobio.fr/html/para/pa_sero.html	www.memobio.fr/pa_sero.html	(from http://www.memobio.fr/)
09:24:17	19952/19952	U-----	200	untouched ('OK')	text/html	etag:%22420de31e-4df0-4c7abed18c080%22	http://www.memobio.fr/html/para/pa_tech.html	www.memobio.fr/pa_tech.html	(from http://www.memobio.fr/)
09:24:17	19250/19250	U-----	200	untouched ('OK')	text/html	etag:%22420de334-4b32-4c7abecadf0c0%22	http://www.memobio.fr/html/para/pa_prel.html	www.memobio.fr/pa_prel.html	(from http://www.memobio.fr/)
09:24:18	18903/18903	U-----	200	untouched ('OK')	text/html	etag:%22420de315-49d7-4c7abec155a40%22	http://www.memobio.fr/html/para/pa_clin.html	www.memobio.fr/pa_clin.html	(from http://www.memobio.fr/)
09:24:18	22965/22965	U-----	200	untouched ('OK')	text/html	etag:%22420de36a-59b5-4c7abeccc7540%22	http://www.memobio.fr/html/para/pa_rgeo.html	www.memobio.fr/pa_rgeo.html	(from http://www.memobio.fr/)
09:24:18	18838/18838	U-----	200	untouched ('OK')	text/html	etag:%22420de354-4996-4c7abec8f6c40%22	http://www.memobio.fr/html/para/pa_palu.html	www.memobio.fr/pa_palu.html	(from http://www.memobio.fr/)
09:24:18	19852/19852	U-----	200	untouched ('OK')	text/html	etag:%22420de355-4d8c-4c7abed374500%22	http://www.memobio.fr/html/para/pa_toxo.html	www.memobio.fr/pa_toxo.html	(from http://www.memobio.fr/)
09:24:19	19812/19812	U-----	200	untouched ('OK')	text/html	etag:%22420de305-4d64-4c7abec249c80%22	http://www.memobio.fr/html/para/pa_cycle.html	www.memobio.fr/pa_cycle.html	(from http://www.memobio.fr/)
09:24:19	20291/20291	U-----	200	untouched ('OK')	text/html	etag:%22420de308-4f43-4c7abec432100%22	http://www.memobio.fr/html/para/pa_fich.html	www.memobio.fr/pa_fich.html	(from http://www.memobio.fr/)
09:24:19	21868/21868	U-----	200	untouched ('OK')	text/html	etag:%22c1c1a8af-556c-4c7abd5bb4e80%22	http://www.memobio.fr/enseig.html	www.memobio.fr/enseig.html	(from http://www.memobio.fr/)
09:24:20	817/817	U-----	200	untouched ('')	image/gif	etag:%2282e34133-331-4c7abdd997780%22	http://www.memobio.fr/images/struc/tens.gif	www.memobio.fr/images/tens.gif	(from http://www.memobio.fr/)
09:24:20	38755/38755	U-----	200	untouched ('OK')	text/html	etag:%22c1c1a9d4-9763-4b263b241b640%22	http://www.memobio.fr/liens.html	www.memobio.fr/liens.html	(from http://www.memobio.fr/)
09:24:20	832/832	U-----	200	untouched ('')	image/gif	etag:%2282e3413c-340-4c7abddb7fc00%22	http://www.memobio.fr/images/struc/tlien.gif	www.memobio.fr/images/tlien.gif	(from http://www.memobio.fr/)
09:24:20	19827/19827	U-----	200	untouched ('OK')	text/html	etag:%22c1c1c51b-4d73-4c7abd5f85780%22	http://www.memobio.fr/base.html	www.memobio.fr/base.html	(from http://www.memobio.fr/)
09:24:21	773/773	U-----	200	untouched ('')	image/gif	etag:%2282e3413f-305-4c7abdd3dea00%22	http://www.memobio.fr/images/struc/tbas.gif	www.memobio.fr/images/tbas.gif	(from http://www.memobio.fr/)
09:24:21	3868/3868	U-----	200	untouched ('OK')	text/html	etag:%22c1c1c51d-f1c-4c7abd5ca90c0%22	http://www.memobio.fr/formulaire.html	www.memobio.fr/formulaire.html	(from http://www.memobio.fr/)
09:24:21	1042/1042	U-----	200	untouched ('')	image/gif	etag:%2282e3414d-412-4c7abddc73e40%22	http://www.memobio.fr/images/struc/tnew.gif	www.memobio.fr/images/tnew.gif	(from http://www.memobio.fr/)
09:24:21	22307/22307	U-----	200	untouched ('')	image/png	etag:%2280df3902-5723-4c7abdc3a83c0%22	http://www.memobio.fr/images/struc/prep_internat_titre_2012.png	www.memobio.fr/images/prep_internat_titre_2012.png	(from http://www.memobio.fr/)
09:24:22	19873/19873	U-----	200	untouched ('OK')	text/html	etag:%22c1c1a9c1-4da1-4e617b246ffde%22	http://www.memobio.fr/index.html	www.memobio.fr/index-3.html	(from http://www.memobio.fr/)
09:24:22	747/747	U-----	200	untouched ('')	image/gif	etag:%2282e325f5-2eb-4c7abdd2ea7c0%22	http://www.memobio.fr/images/struc/tacc.gif	www.memobio.fr/images/tacc.gif	(from http://www.memobio.fr/)
09:24:22	178934/178934	U-----	200	untouched ('OK')	text/html	etag:%223c44442-2baf6-4b2642c447400%22	http://www.memobio.fr/outils/sitemap.html	www.memobio.fr/sitemap.html	(from http://www.memobio.fr/)
09:24:22	766/766	U-----	200	untouched ('')	image/gif	etag:%2282e34125-2fe-4c7abdf357440%22	http://www.memobio.fr/images/struc/tplan.gif	www.memobio.fr/images/tplan.gif	(from http://www.memobio.fr/)
09:24:23	20078/20078	U-----	200	untouched ('OK')	text/html	etag:%22c1c1a8ae-4e6e-4c7abd5f85780%22	http://www.memobio.fr/copy.html	www.memobio.fr/copy.html	(from http://www.memobio.fr/)
09:24:23	747/747	U-----	200	untouched ('')	image/gif	etag:%2282e325ff-2eb-4c7abdd3dea00%22	http://www.memobio.fr/images/struc/tcop.gif	www.memobio.fr/images/tcop.gif	(from http://www.memobio.fr/)
09:24:23	20113/20113	U-----	200	untouched ('OK')	text/html	etag:%22c1c1c690-4e91-4b263b4858bc0%22	http://www.memobio.fr/sjbm.html	www.memobio.fr/sjbm.html	(from http://www.memobio.fr/)
09:24:24	1449/1449	U-----	200	untouched ('')	image/gif	etag:%2280df3826-5a9-4c7abdf727d40%22	http://www.memobio.fr/images/struc/tsjbm.gif	www.memobio.fr/images/tsjbm.gif	(from http://www.memobio.fr/)
09:24:24	708/708	U-----	200	untouched ('')	image/gif	etag:%2282e325fa-2c4-4c7abddb7fc00%22	http://www.memobio.fr/images/struc/tmail.gif	www.memobio.fr/images/tmail.gif	(from http://www.memobio.fr/)
09:24:24	21458/21458	U-----	200	untouched ('OK')	text/html	etag:%22c1c1a8b1-53d2-4b263b250f880%22	http://www.memobio.fr/nous.html	www.memobio.fr/nous.html	(from http://www.memobio.fr/)
09:24:24	674/674	U-----	200	untouched ('')	image/gif	etag:%2282e325f2-2a2-4c7abde044740%22	http://www.memobio.fr/images/struc/tnous.gif	www.memobio.fr/images/tnous.gif	(from http://www.memobio.fr/)
09:24:25	22875/22875	U-----	200	untouched ('OK')	text/html	etag:%22c1c1a8b0-595b-4b263b241b640%22	http://www.memobio.fr/legal.html	www.memobio.fr/legal.html	(from http://www.memobio.fr/)
09:24:25	713/713	U-----	200	untouched ('')	image/gif	etag:%2282e34135-2c9-4c7abdda8b9c0%22	http://www.memobio.fr/images/struc/tleg.gif	www.memobio.fr/images/tleg.gif	(from http://www.memobio.fr/)
09:24:25	17019/17019	U-----	200	untouched ('OK')	text/html	etag:%22c1c1c68f-427b-4c7abd5bb4e80%22	http://www.memobio.fr/dons.html	www.memobio.fr/dons.html	(from http://www.memobio.fr/)
09:24:25	1039/1039	U-----	200	untouched ('')	image/gif	etag:%2280df3822-40f-4c7abdd7af300%22	http://www.memobio.fr/images/struc/tdons.gif	www.memobio.fr/images/tdons.gif	(from http://www.memobio.fr/)
09:24:25	15068/15068	U-----	200	untouched ('')	image/jpeg	etag:%2282e2aa0e-3adc-4b304901e7980%22	http://www.memobio.fr/images/bact/memobio.jpg	www.memobio.fr/images/memobio.jpg	(from http://www.memobio.fr/)
09:24:25	12268/12268	U-----	200	untouched ('')	image/png	etag:%2282e34146-2fec-4c7abd95e17c0%22	http://www.memobio.fr/images/struc/news.png	www.memobio.fr/images/news.png	(from http://www.memobio.fr/)
09:24:26	27510/27510	U-----	200	untouched ('OK')	text/html	etag:%22c1c1aa29-6b76-4c7abe3dba3c0%22	http://www.memobio.fr/html/bioc/bi_dig_di.html	www.memobio.fr/bi_dig_di.html	(from http://www.memobio.fr/)
09:24:26	22048/22048	U-----	200	untouched ('OK')	text/html	etag:%22420ddff0-5620-4c7abe7f87f00%22	http://www.memobio.fr/html/hema/he_st_avk.html	www.memobio.fr/he_st_avk.html	(from http://www.memobio.fr/)
09:24:26	21642/21642	U-----	200	untouched ('OK')	text/html	etag:%22c1c1c4cf-548a-4c7abf0bb89c0%22	http://www.memobio.fr/html/viro/vi_vih_tde.html	www.memobio.fr/vi_vih_tde.html	(from http://www.memobio.fr/)
09:24:26	27172/27172	U-----	200	untouched ('OK')	text/html	etag:%22c1c1c4d2-6a24-4c7abf0ac4780%22	http://www.memobio.fr/html/viro/vi_vih_ptt.html	www.memobio.fr/vi_vih_ptt.html	(from http://www.memobio.fr/)
09:24:26	21481/21481	U-----	200	untouched ('OK')	text/html	etag:%22420ddfe0-53e9-4c7abe2212280%22	http://www.memobio.fr/html/bact/ba_trait.html	www.memobio.fr/ba_trait.html	(from http://www.memobio.fr/)
09:24:26	17612/17612	U-----	200	untouched ('OK')	text/html	etag:%22c1c1aa48-44cc-4c7abe4743a40%22	http://www.memobio.fr/html/bioc/bi_th_dihy.html	www.memobio.fr/bi_th_dihy.html	(from http://www.memobio.fr/)
09:24:26	24438/24438	U-----	200	untouched ('OK')	text/html	etag:%22c8e6a333-5f76-4e617b05c6def%22	http://www.memobio.fr/formation2014.html	www.memobio.fr/formation2014.html	(from http://www.memobio.fr/)
09:24:26	186745/186745	U-----	200	untouched ('')	application/pdf	etag:%22817e65ba-2d979-4b263c38ac2c0%22	http://www.memobio.fr/formation/1_cgp_questions.pdf	www.memobio.fr/images/1_cgp_questions.pdf	(from http://www.memobio.fr/)
09:24:27	1831962/1831962	U-----	200	untouched ('')	application/pdf	etag:%22817e65bb-1bf41a-4b263c61ae380%22	http://www.memobio.fr/formation/1_cgp_reponses.pdf	www.memobio.fr/images/1_cgp_reponses.pdf	(from http://www.memobio.fr/)
09:24:27	341/341	U-----	200	untouched ('')	image/jpeg	etag:%2282e324da-155-4b3048f76a0c0%22	http://www.memobio.fr/images/bact/bgtitle.jpg	www.memobio.fr/images/bgtitle.jpg	(from http://www.memobio.fr/css/title.css)
09:24:27	105/105	U-----	200	untouched ('')	image/gif	etag:%2282e324d5-69-4b3048f581c40%22	http://www.memobio.fr/images/bact/bgmenu.gif	www.memobio.fr/images/bgmenu.gif	(from http://www.memobio.fr/css/title.css)
09:24:27	55/55	U-----	200	untouched ('')	image/gif	etag:%2282e2961d-37-4ab1a30cbbac0%22	http://www.memobio.fr/SpryAssets/SpryMenuBarRight.gif	www.memobio.fr/images/sprymenubarright.gif	(from http://www.memobio.fr/css/title.css)
09:24:27	55/55	U-----	200	untouched ('')	image/gif	etag:%2282e2961c-37-4ab1a30cbbac0%22	http://www.memobio.fr/SpryAssets/SpryMenuBarDownHover.gif	www.memobio.fr/images/sprymenubardownhover.gif	(from http://www.memobio.fr/css/title.css)
09:24:27	55/55	U-----	200	untouched ('')	image/gif	etag:%2282e2961e-37-4ab1a30cbbac0%22	http://www.memobio.fr/SpryAssets/SpryMenuBarRightHover.gif	www.memobio.fr/images/sprymenubarrighthover.gif	(from http://www.memobio.fr/css/title.css)
09:24:27	4247/4247	U-----	200	untouched ('OK')	text/css	etag:%224537dbfb-1097-4b263b81912c0%22	http://www.memobio.fr/css/bioc.css	www.memobio.fr/images/bioc.css	(from http://www.memobio.fr/html/bioc/bi_acc.html)
09:24:27	513/513	---M--	404	error ('Not%20Found')	text/html	etag:%22c130afb8-201-42e638ce069c0;4e560fefe46cc%22	http://www.memobio.fr/html/bioc/bi_horm.html	www.memobio.fr/bi_horm.html	(from http://www.memobio.fr/html/bioc/bi_acc.html)
09:24:27	19884/19884	U-----	200	untouched ('OK')	text/html	etag:%22c1c1a9e0-4dac-4c7abe3cc6180%22	http://www.memobio.fr/html/bioc/bi_did_ph.html	www.memobio.fr/bi_did_ph.html	(from http://www.memobio.fr/html/bioc/bi_diab.html)
09:24:27	18746/18746	U-----	200	untouched ('OK')	text/html	etag:%22c1c1a9e9-493a-4c7abe3cc6180%22	http://www.memobio.fr/html/bioc/bi_dia_def.html	www.memobio.fr/bi_dia_def.html	(from http://www.memobio.fr/html/bioc/bi_diab.html)
09:24:27	20244/20244	U-----	200	untouched ('OK')	text/html	etag:%22c1c1a9ed-4f14-4c7abe3cc6180%22	http://www.memobio.fr/html/bioc/bi_did_di.html	www.memobio.fr/bi_did_di.html	(from http://www.memobio.fr/html/bioc/bi_diab.html)
09:24:28	20673/20673	U-----	200	untouched ('OK')	text/html	etag:%22c1c1a9f3-50c1-4c7abe3cc6180%22	http://www.memobio.fr/html/bioc/bi_did_ac.html	www.memobio.fr/bi_did_ac.html	(from http://www.memobio.fr/html/bioc/bi_diab.html)
